id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
161802,Sudan,SDN,13.65032,24.09025,"[13.65032, 24.09025]",Recommended figure,Disaster,total,340,2024-08-31,2024-08-30,2024-08-31,2024,26758,Sudan: Flood - North Darfur (Kebkabiya) - 30/08/2024,,,2024-08-30,2024-08-31,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Kebkabiya, Kabkabiya, North Darfur State, Sudan","13.65032, 24.09025",County/City/town/Village/Woreda (ADM3),Origin,,2024-09-18T16:45:41.018212Z,"Sudan: 340 displacements (destroyed housing), 30 August - 31 August. A total of 340 people were displaced due to flood on 30 August in Kebkabiya, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161263,Sudan,SDN,19.0,30.0,"[19, 30]",Recommended figure,Disaster,total,835,2024-08-30,2024-08-30,2024-08-30,2024,26669,Sudan: Flood - Northern (Al Burgaig) - 30/08/2024,,,2024-08-30,2024-08-30,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-burgaig-locality-northern-update-002?e=b699c75958,"Northern State, Sudan","19, 30",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-12T17:16:08.944370Z,"Sudan: 835 displacements, 30 August - 30 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 167 households were displaced in Al Burgaig, Northern State due to flood on 30 August.",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-burgaig-locality-northern-update-002?e=b699c75958,Flood
162471,Sudan,SDN,19.0,30.0,"[19, 30]",Recommended figure,Disaster,total,420,2024-08-30,2024-08-30,2024-08-30,2024,26669,Sudan: Flood - Northern (Al Burgaig) - 30/08/2024,,,2024-08-30,2024-08-30,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Northern State, Sudan","19, 30",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-23T23:46:13.847607Z,"Sudan: 420 displacements, 30 August - 30 August. Flood resulted in a total of 420 people being displaced in Al Burgaig, Northern State on 30 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161821,Sudan,SDN,19.537889,33.324848,"[19.537889, 33.324848]",Recommended figure,Disaster,total,235,2024-08-30,2024-08-30,2024-08-30,2024,26769,Sudan: Flood - River Nile (Abu Hamad) - 30/08/2024,,,2024-08-30,2024-08-30,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Abu Hamad, River Nile State, Sudan","19.537889, 33.324848",County/City/town/Village/Woreda (ADM3),Origin,,2024-09-18T21:48:23.682288Z,"Sudan: 235 displacements (destroyed housing), 30 August - 30 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 235 people were displaced in Al Sherik, Abu Hamad due to flood on 30 August.",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161816,Sudan,SDN,20.0,36.0,"[20, 36]",Recommended figure,Disaster,total,100,2024-08-29,2024-08-29,2024-08-29,2024,26765,Sudan: Flood - Red Sea (Agig) - 29/08/2024,,,2024-08-29,2024-08-29,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Red Sea State, Sudan","20, 36",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-18T21:13:54.408703Z,"Sudan: 100 displacements, 29 August - 29 August. Flood resulted in a total of 100 people being displaced in Agig, Red Sea State on 29 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161265,Sudan,SDN,18.54150603879964,37.705155944633844,"[18.54150603879964, 37.705155944633844]",Recommended figure,Disaster,total,1750,2024-08-29,2024-08-29,2024-08-29,2024,26670,Sudan: Flood - Red Sea (Tawkar) - 29/08/2024,,,2024-08-29,2024-08-29,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-tawkar-tawkar-town-red-sea-update-002?e=b699c75958,"Barka, Tokar, Tokar Distrikt, Red Sea State, Sudan","18.54150603879964, 37.705155944633844",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-12T17:25:50.062850Z,"Sudan: 1,750 displacements, 29 August - 29 August. Flood resulted in a total of 1750 people being displaced in Tawkar, Red Sea on 29 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-tawkar-tawkar-town-red-sea-update-002?e=b699c75958,Flood
161268,Sudan,SDN,18.513442185348183,37.73163306682403,"[18.513442185348183, 37.73163306682403]",Recommended figure,Disaster,total,4000,2024-08-29,2024-08-29,2024-08-29,2024,26670,Sudan: Flood - Red Sea (Tawkar) - 29/08/2024,,,2024-08-29,2024-08-29,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-tawkar-tawkar-town-red-sea-update-003?e=b699c75958,"Tokar, Tokar, Tokar Distrikt, Red Sea State, Sudan","18.513442185348183, 37.73163306682403",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-12T17:47:39.034229Z,"Sudan: 4,000 displacements, 29 August - 29 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 4000 people were displaced in Tokar due to flood on 29 August.",https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-tawkar-tawkar-town-red-sea-update-003?e=b699c75958,Flood
161013,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,650,2024-08-28,2024-08-28,2024-08-28,2024,26592,Sudan: Flood - North Darfur (Al Malha) - 28/08/2024,,,2024-08-28,2024-08-28,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-al-malha-locality-north-darfur-update-001?e=b699c75958,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-10T01:18:49.664812Z,"Sudan: 650 displacements, 28 August - 28 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 130 households were displaced in Al Malha, North Darfur State due to flood on 28 August.",https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-al-malha-locality-north-darfur-update-001?e=b699c75958,Flood
161806,Sudan,SDN,12.96305,30.0238,"[12.96305, 30.0238]",Recommended figure,Disaster,total,140,2024-08-28,2024-08-28,2024-08-28,2024,26760,Sudan: Flood - North Kordofan (Gharb Bara) - 28/08/2024,,,2024-08-28,2024-08-28,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Bara, North Kordofan State, Sudan","12.96305, 30.0238",District/Zone/Department (ADM2),Origin,,2024-09-18T17:03:11.190857Z,"Sudan: 140 displacements (destroyed housing), 28 August - 28 August. A total of 140 people were displaced due to flood on 28 August, in El Kokety village of Gharb Bara, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161800,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,30,2024-08-28,2024-08-28,2024-08-28,2024,26757,Sudan: Flood - North Darfur (Al Lait) - 28/08/2024,,,2024-08-28,2024-08-28,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,,2024-09-18T16:45:40.891183Z,"Sudan: 30 displacements (destroyed housing), 28 August - 28 August. A total of 30 people were displaced due to flood on 28 August in Al Lait, North Darfur State, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161273,Sudan,SDN,18.50465,30.63308,"[18.50465, 30.63308]",Recommended figure,Disaster,approximately,2825,2024-08-31,2024-08-27,2024-08-31,2024,26674,Sudan: Flood - Northern (Al Golid) - 27/08/2024,,,2024-08-27,2024-08-31,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-al-golid-locality-northern-update-002?e=b699c75958,"Al Goled, Northern State, Sudan","18.50465, 30.63308",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-12T19:27:24.586010Z,"Sudan: 2,825 displacements, 27 August - 31 August. Approximately 565 households were displaced due to flood on 27 August in Al Golid, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-al-golid-locality-northern-update-002?e=b699c75958,Flood
166100,Sudan,SDN,18.481199,31.817169,"[18.481199, 31.817169]",Recommended figure,Disaster,total,4195,2024-08-27,2024-08-27,2024-08-27,2024,26439,Sudan: Flood - Northern (Merowe) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Merowe, Northern State, Sudan","18.481199, 31.817169",County/City/town/Village/Woreda (ADM3),Origin,,2024-10-18T13:22:29.219741Z,"Sudan: 4,195 displacements (destroyed housing), 27 August - 27 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 839 households were displaced due to destroyed housing in Merowe due to flood on 27 August",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161823,Sudan,SDN,18.384199,33.751419,"[18.384199, 33.751419]",Recommended figure,Disaster,total,105,2024-08-27,2024-08-27,2024-08-27,2024,26770,Sudan: Flood - River Nile (Barbar) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Berber, River Nile State, Sudan","18.384199, 33.751419",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-09-18T22:03:35.037022Z,"Sudan: 105 displacements, 27 August - 27 August. A total of 105 people were displaced due to flood on 27 August in Berber, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
159998,Sudan,SDN,18.481199,31.817169,"[18.481199, 31.817169]",Triangulation,Disaster,total,1860,2024-08-27,2024-08-27,2024-08-27,2024,26439,Sudan: Flood - Northern (Merowe) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-merwoe-locality-northern-update-002?e=b699c75958,"Merowe, Northern State, Sudan","18.481199, 31.817169",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-29T08:22:59.050401Z,"Sudan: 1,860 displacements, 27 August - 27 August. Flood resulted in a total of 372 households being displaced in Merowe on 27 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-merwoe-locality-northern-update-002?e=b699c75958,Flood
159996,Sudan,SDN,19.0,30.0,"[19, 30]",Recommended figure,Disaster,total,620,2024-08-27,2024-08-27,2024-08-27,2024,26438,Sudan: Flood - Northern (Al Burgaig) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-burgaig-locality-northern-update-001?e=b699c75958,"Northern State, Sudan","19, 30",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-29T08:20:03.582246Z,"Sudan: 620 displacements, 27 August - 27 August. A total of 124 households were displaced due to flood on 27 August in Northern State, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-burgaig-locality-northern-update-001?e=b699c75958,Flood
161812,Sudan,SDN,18.043989,30.951191,"[18.043989, 30.951191]",Recommended figure,Disaster,total,410,2024-08-27,2024-08-27,2024-08-27,2024,26763,Sudan: Flood - Northern (Ad Dabbah) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Al Dabbah, Northern State, Sudan","18.043989, 30.951191",County/City/town/Village/Woreda (ADM3),Origin,,2024-09-18T21:09:11.640281Z,"Sudan: 410 displacements (destroyed housing), 27 August - 27 August. Flood resulted in a total of 410 people being displaced in Ad Dabbah on 27 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161796,Sudan,SDN,13.30913,25.517651,"[13.30913, 25.517651]",Recommended figure,Disaster,total,5,2024-08-27,2024-08-27,2024-08-27,2024,26755,Sudan: Flood - North Darfur (Al Fasher) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Al Fasher, North Darfur State, Sudan","13.30913, 25.517651",District/Zone/Department (ADM2),Origin,,2024-09-18T15:40:40.640783Z,"Sudan: 5 displacements (destroyed housing), 27 August - 27 August. Flood resulted in a total of 5 people being displaced in Al Fasher on 27 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
167091,Sudan,SDN,15.81,36.13657,"[15.81, 36.13657]",Recommended figure,Disaster,total,1250,2024-08-27,2024-08-27,2024-08-27,2024,26437,Sudan: Flood - Kassala (Reifi Aroma) - 27/08/2024,,,2024-08-27,2024-08-27,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Aroma, Kassala State, Sudan","15.81, 36.13657",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-10-28T15:23:52.220773Z,"Sudan: 1,250 displacements, 27 August - 27 August. A total of 250 households were displaced due to flood on 27 August in Aroma, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
161266,Sudan,SDN,14.20312,24.66173,"[14.20312, 24.66173]",Recommended figure,Disaster,total,470,2024-08-29,2024-08-26,2024-08-29,2024,26671,Sudan: Flood - North Darfur (Kutum) - 26/08/2024,,,2024-08-26,2024-08-29,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-kutum-kutum-town-locality-north-darfur-update-002?e=b699c75958,"Kutum, Kutum, North Darfur State, Sudan","14.20312, 24.66173",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-12T17:34:54.565004Z,"Sudan: 470 displacements, 26 August - 29 August. Flood resulted in a total of 94 households being displaced in Kutum between 26 and August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rain-and-flooding-in-kutum-kutum-town-locality-north-darfur-update-002?e=b699c75958,Flood
161819,Sudan,SDN,19.537889,33.324848,"[19.537889, 33.324848]",Recommended figure,Disaster,total,25,2024-08-26,2024-08-26,2024-08-26,2024,26768,Sudan: Flood - River Nile (Abu Hamad) - 26/08/2024,,,2024-08-26,2024-08-26,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Abu Hamad, River Nile State, Sudan","19.537889, 33.324848",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-18T21:41:08.234270Z,"Sudan: 25 displacements, 26 August - 26 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 25 people were displaced in Sabnas Island, Abu Hamad due to flood on 26 August.",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
160149,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,1115,2024-08-26,2024-08-26,2024-08-26,2024,26466,Sudan: Flood - North Darfur (Al Koma) - 26/08/2024,,,2024-08-26,2024-08-26,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,,2024-08-30T15:26:40.748683Z,"Sudan: 1,115 displacements (destroyed housing), 26 August - 26 August. A total of 223 households were displaced due to destroyed housing due to flood on 26 August in North Darfur State, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
161810,Sudan,SDN,20.11924,30.559879,"[20.11924, 30.559879]",Recommended figure,Disaster,total,625,2024-08-30,2024-08-25,2024-08-30,2024,26762,Sudan: Flood - Northern (Delgo) - 25/08/2024,,,2024-08-25,2024-08-30,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,"Delgo, Northern State, Sudan","20.11924, 30.559879",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-18T20:45:12.944668Z,"Sudan: 625 displacements, 25 August - 30 August. Flood resulted in a total of 625 people being displaced in Delgo on 25 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-004?close=true,Flood
160152,Sudan,SDN,10.00815,24.30126,"[10.00815, 24.30126]",Recommended figure,Disaster,total,370,2024-08-25,2024-08-25,2024-08-25,2024,26468,Sudan: Flood - North Darfur (Buram) - 25/08/2024,,,2024-08-25,2024-08-25,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Buram, Sudan","10.00815, 24.30126",District/Zone/Department (ADM2),Origin,,2024-08-30T15:32:48.374187Z,"Sudan: 370 displacements (destroyed housing), 25 August - 25 August. Flood resulted in a total of 74 households being displaced due to destroyed housing in Buram on 25 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
160167,Sudan,SDN,18.536081425060885,37.630917253937895,"[18.536081425060885, 37.630917253937895]",Recommended figure,Disaster,total,3250,2024-08-25,2024-08-25,2024-08-25,2024,26435,Sudan: Flood - Red Sea (Tawkar) - 25/08/2024,,,2024-08-25,2024-08-25,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Tokar, Tokar, Tokar Distrikt, Red Sea State, Sudan","18.536081425060885, 37.630917253937895",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-30T15:45:03.793286Z,"Sudan: 3,250 displacements, 25 August - 25 August. A total of 3250 people were displaced due to flood on 23 August in Tokar, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
159967,Sudan,SDN,18.484551245901073,37.570171085309084,"[18.484551245901073, 37.570171085309084]",Triangulation,Disaster,total,2500,2024-08-25,2024-08-25,2024-08-25,2024,26435,Sudan: Flood - Red Sea (Tawkar) - 25/08/2024,,,2024-08-25,2024-08-25,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-tawkar-tawkar-town-red-sea-update-001?e=b699c75958,"Tokar, Tokar, Tokar Distrikt, Red Sea State, Sudan","18.484551245901073, 37.570171085309084",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-29T08:04:13.186000Z,"Sudan: 2,500 displacements, 25 August - 25 August. Flood resulted in a total of 500 households being displaced in Tokar on 25 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-tawkar-tawkar-town-red-sea-update-001?e=b699c75958,Flood
159966,Sudan,SDN,19.79484819090004,36.40952406614812,"[19.79484819090004, 36.40952406614812]",Triangulation,Disaster,approximately,300,2024-08-24,2024-08-24,2024-08-24,2024,26434,Sudan: Flood - Red Sea (Al Ganab) - 24/08/2024,,,2024-08-24,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-ganab-arbaat-al-gharbiya-red-sea-update-001?e=b699c75958,"Red Sea State, Sudan","19.79484819090004, 36.40952406614812",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-08-29T07:58:06.638125Z,"Sudan: 300 displacements, 24 August - 24 August. According to IOM Displacement Tracking Matrix (IOM DTM), approximately 60 households were displaced in Red Sea State due to flood on 24 August",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-ganab-arbaat-al-gharbiya-red-sea-update-001?e=b699c75958,Flood
159968,Sudan,SDN,15.84944,25.504379,"[15.84944, 25.504379]",Recommended figure,Disaster,total,890,2024-08-24,2024-08-24,2024-08-24,2024,26436,Sudan: Flood - North Darfur (Al Koma) - 24/08/2024,,,2024-08-24,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-koma-al-koma-town-north-darfur-update-002?e=b699c75958,"North Darfur State, Sudan","15.84944, 25.504379",State/Region/Province (ADM1),Origin,,2024-08-29T08:11:36.511020Z,"Sudan: 890 displacements (destroyed housing), 24 August - 24 August. Flood resulted in a total of 178 households being displaced due to destroyed housing in North Darfur State on 24 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://mailchi.mp/iom/dtm-sudan-flash-alert-rains-and-flooding-in-al-koma-al-koma-town-north-darfur-update-002?e=b699c75958,Flood
160151,Sudan,SDN,13.30913,25.517651,"[13.30913, 25.517651]",Recommended figure,Disaster,total,200,2024-08-24,2024-08-24,2024-08-24,2024,26467,Sudan: Flood - North Darfur (Al Fasher) - 24/08/2024,,,2024-08-24,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Al Fasher, North Darfur State, Sudan","13.30913, 25.517651",District/Zone/Department (ADM2),Origin,,2024-08-30T15:31:17.252075Z,"Sudan: 200 displacements (destroyed housing), 24 August - 24 August. Flood resulted in a total of 40 households being displaced due to destroyed housing in Al Fasher on 15 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
166099,Sudan,SDN,20.0,36.0,"[20, 36]",Recommended figure,Disaster,total,2500,2024-08-24,2024-08-24,2024-08-24,2024,26434,Sudan: Flood - Red Sea (Al Ganab) - 24/08/2024,,,2024-08-24,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Red Sea State, Sudan","20, 36",State/Region/Province (ADM1),Origin,,2024-10-18T13:12:37.687182Z,"Sudan: 2,500 displacements, 24 August - 24 August. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2500 people were displaced in Red Sea State due to flood on 24 August",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
166098,Sudan,SDN,13.30913,25.517651,"[13.30913, 25.517651]",Recommended figure,Disaster,total,100,2024-08-24,2024-08-24,2024-08-24,2024,26467,Sudan: Flood - North Darfur (Al Fasher) - 24/08/2024,,,2024-08-24,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Al Fasher, North Darfur State, Sudan","13.30913, 25.517651",District/Zone/Department (ADM2),Origin,,2024-10-18T13:05:24.668749Z,"Sudan: 100 displacements (destroyed housing), 24 August - 24 August. A total of 20 households were displaced due to destroyed housing due to flood on 24 August in Al Fasher, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
160161,Sudan,SDN,20.0,36.0,"[20, 36]",Recommended figure,Disaster,total,1725,2024-08-24,2024-08-23,2024-08-24,2024,26471,Sudan: Flood - Red Sea (Agig) - 23/08/2024,,,2024-08-23,2024-08-24,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Red Sea State, Sudan","20, 36",State/Region/Province (ADM1),Origin,,2024-08-30T15:44:47.841872Z,"Sudan: 1,725 displacements (destroyed housing), 23 August - 24 August. A total of 345 households were displaced due to destroyed housing due to flood on 23 August in Red Sea State, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
160159,Sudan,SDN,19.5534,37.224571,"[19.5534, 37.224571]",Recommended figure,Disaster,total,255,2024-08-23,2024-08-23,2024-08-23,2024,26470,Sudan: Flood - Red Sea (Port Sudan) - 23/08/2024,,,2024-08-23,2024-08-23,Weather related,Hydrological,Flood,Flood,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,"Port Sudan, Port Sudan Distrikt, Red Sea State, Sudan","19.5534, 37.224571",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-30T15:41:20.231820Z,"Sudan: 255 displacements, 23 August - 23 August. Flood resulted in a total of 255 people being displaced in Port Sudan on 23 August, according to IOM Displacement Tracking Matrix (IOM DTM).",https://dtm.iom.int/reports/flood-displacement-summary-update-003?close=true,Flood
